,lon,lat,datetime,precip,altitude
19697,76.5,25.75,1996-01-01,1028.3455,212.0
19698,76.5,25.75,1997-01-01,929.5281,212.0
19699,76.5,25.75,1998-01-01,849.0126,212.0
19700,76.5,25.75,1999-01-01,863.60425,212.0
19701,76.5,25.75,2000-01-01,656.62933,212.0
19702,76.5,25.75,2001-01-01,821.7252,212.0
19703,76.5,25.75,2002-01-01,456.08966,212.0
19704,76.5,25.75,2003-01-01,837.5471,212.0
19705,76.5,25.75,2004-01-01,816.27246,212.0
19706,76.5,25.75,2005-01-01,810.5973,212.0
19707,76.5,25.75,2006-01-01,711.69714,212.0
19708,76.5,25.75,2007-01-01,778.66003,212.0
19709,76.5,25.75,2008-01-01,915.73206,212.0
19710,76.5,25.75,2009-01-01,608.579,212.0
19711,76.5,25.75,2010-01-01,849.26636,212.0
19712,76.5,25.75,2011-01-01,1175.0056,212.0
19713,76.5,25.75,2012-01-01,919.2167,212.0
19714,76.5,25.75,2013-01-01,1222.3657,212.0
19715,76.5,25.75,2014-01-01,826.577,212.0
19716,76.5,25.75,2015-01-01,767.9928,212.0
19717,76.5,25.75,2016-01-01,885.5178,212.0
19718,76.5,25.75,2017-01-01,504.90152,212.0
19719,76.5,25.75,2018-01-01,933.2148,212.0
19720,76.5,25.75,2019-01-01,1077.7609,212.0
19721,76.5,25.75,2020-01-01,668.75574,212.0
19722,76.5,25.5,1983-01-01,1009.17535,230.0
19723,76.5,25.5,1984-01-01,731.1062,230.0
19724,76.5,25.5,1985-01-01,836.0901,230.0
19725,76.5,25.5,1986-01-01,850.3247,230.0
19726,76.5,25.5,1987-01-01,664.99023,230.0
19727,76.5,25.5,1988-01-01,845.68396,230.0
19728,76.5,25.5,1989-01-01,565.3668,230.0
19729,76.5,25.5,1990-01-01,910.15784,230.0
19730,76.5,25.5,1991-01-01,754.7721,230.0
19731,76.5,25.5,1992-01-01,877.046,230.0
19732,76.5,25.5,1993-01-01,831.7373,230.0
19733,76.5,25.5,1994-01-01,1018.69434,230.0
19734,76.5,25.5,1995-01-01,908.2938,230.0
19735,76.5,25.5,1996-01-01,1106.6521,230.0
19736,76.5,25.5,1997-01-01,1010.7964,230.0
19737,76.5,25.5,1998-01-01,842.07404,230.0
19738,76.5,25.5,1999-01-01,876.6416,230.0
19739,76.5,25.5,2000-01-01,716.0272,230.0
19740,76.5,25.5,2001-01-01,777.6389,230.0
19741,76.5,25.5,2002-01-01,444.20078,230.0
19742,76.5,25.5,2003-01-01,870.00604,230.0
19743,76.5,25.5,2004-01-01,846.28766,230.0
19744,76.5,25.5,2005-01-01,825.59863,230.0
19745,76.5,25.5,2006-01-01,731.611,230.0
19746,76.5,25.5,2007-01-01,758.10944,230.0
19747,76.5,25.5,2008-01-01,932.31506,230.0
19748,76.5,25.5,2009-01-01,631.26196,230.0
19749,76.5,25.5,2010-01-01,803.824,230.0
19750,76.5,25.5,2011-01-01,1171.245,230.0
19751,76.5,25.5,2012-01-01,950.74,230.0
19752,76.5,25.5,2013-01-01,1273.3777,230.0
19753,76.5,25.5,2014-01-01,862.0167,230.0
19754,76.5,25.5,2015-01-01,775.881,230.0
19755,76.5,25.5,2016-01-01,976.4192,230.0
19756,76.5,25.5,2017-01-01,535.84827,230.0
19757,76.5,25.5,2018-01-01,989.38824,230.0
19758,76.5,25.5,2019-01-01,1171.8989,230.0
19759,76.5,25.5,2020-01-01,662.2355,230.0
19760,76.5,25.25,1983-01-01,1078.048,248.0
19761,76.5,25.25,1984-01-01,741.2158,248.0
19762,76.5,25.25,1985-01-01,929.67175,248.0
19763,76.5,25.25,1986-01-01,945.36487,248.0
19764,76.5,25.25,1987-01-01,741.8732,248.0
19765,76.5,25.25,1988-01-01,885.5925,248.0
19766,76.5,25.25,1989-01-01,661.3959,248.0
19767,76.5,25.25,1990-01-01,991.75287,248.0
19768,76.5,25.25,1991-01-01,787.5188,248.0
19769,76.5,25.25,1992-01-01,878.49786,248.0
19770,76.5,25.25,1993-01-01,888.7086,248.0
19771,76.5,25.25,1994-01-01,1053.8727,248.0
19772,76.5,25.25,1995-01-01,930.6127,248.0
19773,76.5,25.25,1996-01-01,1155.2966,248.0
19774,76.5,25.25,1997-01-01,987.75684,248.0
19775,76.5,25.25,1998-01-01,882.41113,248.0
19776,76.5,25.25,1999-01-01,881.6758,248.0
19777,76.5,25.25,2000-01-01,689.1708,248.0
19778,76.5,25.25,2001-01-01,732.9119,248.0
19779,76.5,25.25,2002-01-01,483.19983,248.0
19780,76.5,25.25,2003-01-01,823.97314,248.0
19781,76.5,25.25,2004-01-01,784.9031,248.0
19782,76.5,25.25,2005-01-01,814.2028,248.0
19783,76.5,25.25,2006-01-01,754.28516,248.0
19784,76.5,25.25,2007-01-01,736.3662,248.0
19785,76.5,25.25,2008-01-01,937.7661,248.0
19786,76.5,25.25,2009-01-01,618.9795,248.0
19787,76.5,25.25,2010-01-01,797.27185,248.0
19788,76.5,25.25,2011-01-01,1279.7351,248.0
19789,76.5,25.25,2012-01-01,958.23364,248.0
19790,76.5,25.25,2013-01-01,1304.5298,248.0
19791,76.5,25.25,2014-01-01,854.794,248.0
19792,76.5,25.25,2015-01-01,859.8793,248.0
19793,76.5,25.25,2016-01-01,1039.24,248.0
19794,76.5,25.25,2017-01-01,548.6533,248.0
19795,76.5,25.25,2018-01-01,1069.0631,248.0
19796,76.5,25.25,2019-01-01,1225.4149,248.0
19797,76.5,25.25,2020-01-01,786.1333,248.0
19798,76.5,25.0,1983-01-01,1076.4319,276.0
19799,76.5,25.0,1984-01-01,746.1856,276.0
19800,76.5,25.0,1985-01-01,1037.8428,276.0
19801,76.5,25.0,1986-01-01,1003.1592,276.0
19802,76.5,25.0,1987-01-01,889.8729,276.0
19803,76.5,25.0,1988-01-01,892.70197,276.0
19804,76.5,25.0,1989-01-01,668.89197,276.0
19805,76.5,25.0,1990-01-01,1045.526,276.0
19806,76.5,25.0,1991-01-01,815.04877,276.0
19807,76.5,25.0,1992-01-01,859.3394,276.0
19808,76.5,25.0,1993-01-01,923.282,276.0
19809,76.5,25.0,1994-01-01,1124.315,276.0
19810,76.5,25.0,1995-01-01,1006.46643,276.0
19811,76.5,25.0,1996-01-01,1248.6896,276.0
19812,76.5,25.0,1997-01-01,1041.5448,276.0
19813,76.5,25.0,1998-01-01,849.61865,276.0
19814,76.5,25.0,1999-01-01,931.22034,276.0
19815,76.5,25.0,2000-01-01,717.6977,276.0
19816,76.5,25.0,2001-01-01,733.7463,276.0
19817,76.5,25.0,2002-01-01,559.46106,276.0
19818,76.5,25.0,2003-01-01,865.4424,276.0
19819,76.5,25.0,2004-01-01,754.98694,276.0
19820,76.5,25.0,2005-01-01,852.18713,276.0
19821,76.5,25.0,2006-01-01,822.21533,276.0
19822,76.5,25.0,2007-01-01,726.4364,276.0
19823,76.5,25.0,2008-01-01,937.729,276.0
19824,76.5,25.0,2009-01-01,683.5776,276.0
19825,76.5,25.0,2010-01-01,835.3324,276.0
19826,76.5,25.0,2011-01-01,1351.6954,276.0
19827,76.5,25.0,2012-01-01,904.3783,276.0
19828,76.5,25.0,2013-01-01,1334.2484,276.0
19829,76.5,25.0,2014-01-01,832.10645,276.0
19830,76.5,25.0,2015-01-01,884.9702,276.0
19831,76.5,25.0,2016-01-01,1119.8577,276.0
19832,76.5,25.0,2017-01-01,608.5439,276.0
19833,76.5,25.0,2018-01-01,1002.249,276.0
19834,76.5,25.0,2019-01-01,1323.323,276.0
19835,76.5,25.0,2020-01-01,822.5191,276.0
19836,76.5,24.75,1983-01-01,1118.9066,351.0
19837,76.5,24.75,1984-01-01,825.0892,351.0
19838,76.5,24.75,1985-01-01,1126.9017,351.0
19839,76.5,24.75,1986-01-01,1110.4515,351.0
19840,76.5,24.75,1987-01-01,937.30054,351.0
19841,76.5,24.75,1988-01-01,937.2911,351.0
19842,76.5,24.75,1989-01-01,717.25574,351.0
19843,76.5,24.75,1990-01-01,1105.0608,351.0
19844,76.5,24.75,1991-01-01,770.4668,351.0
19845,76.5,24.75,1992-01-01,796.8217,351.0
19846,76.5,24.75,1993-01-01,995.1473,351.0
19847,76.5,24.75,1994-01-01,1147.5529,351.0
19848,76.5,24.75,1995-01-01,1031.818,351.0
19849,76.5,24.75,1996-01-01,1288.3872,351.0
19850,76.5,24.75,1997-01-01,1097.9497,351.0
19851,76.5,24.75,1998-01-01,836.5842,351.0
19852,76.5,24.75,1999-01-01,922.09076,351.0
19853,76.5,24.75,2000-01-01,751.53143,351.0
19854,76.5,24.75,2001-01-01,796.5149,351.0
19855,76.5,24.75,2002-01-01,577.2855,351.0
19856,76.5,24.75,2003-01-01,911.2905,351.0
19857,76.5,24.75,2004-01-01,769.4059,351.0
19858,76.5,24.75,2005-01-01,890.90125,351.0
19859,76.5,24.75,2006-01-01,925.81775,351.0
19860,76.5,24.75,2007-01-01,786.2936,351.0
19861,76.5,24.75,2008-01-01,918.21606,351.0
19862,76.5,24.75,2009-01-01,794.4989,351.0
19863,76.5,24.75,2010-01-01,928.8108,351.0
19864,76.5,24.75,2011-01-01,1404.1685,351.0
19865,76.5,24.75,2012-01-01,897.9656,351.0
19866,76.5,24.75,2013-01-01,1429.6633,351.0
19867,76.5,24.75,2014-01-01,838.75574,351.0
19868,76.5,24.75,2015-01-01,1008.72864,351.0
19869,76.5,24.75,2016-01-01,1201.3206,351.0
19870,76.5,24.75,2017-01-01,670.72894,351.0
19871,76.5,24.75,2018-01-01,982.9584,351.0
19872,76.5,24.75,2019-01-01,1475.5988,351.0
19873,76.5,24.75,2020-01-01,847.4358,351.0
19874,76.5,24.5,1983-01-01,1119.0216,318.0
19875,76.5,24.5,1984-01-01,875.1405,318.0
19876,76.5,24.5,1985-01-01,1259.9567,318.0
19877,76.5,24.5,1986-01-01,1135.8596,318.0
19878,76.5,24.5,1987-01-01,987.50555,318.0
19879,76.5,24.5,1988-01-01,989.0389,318.0
19880,76.5,24.5,1989-01-01,764.7715,318.0
19881,76.5,24.5,1990-01-01,1189.0708,318.0
19882,76.5,24.5,1991-01-01,803.59705,318.0
19883,76.5,24.5,1992-01-01,828.9436,318.0
19884,76.5,24.5,1993-01-01,1069.4298,318.0
19885,76.5,24.5,1994-01-01,1133.4907,318.0
19886,76.5,24.5,1995-01-01,1000.97217,318.0
19887,76.5,24.5,1996-01-01,1361.9377,318.0
19888,76.5,24.5,1997-01-01,1139.2552,318.0
19889,76.5,24.5,1998-01-01,867.7473,318.0
19890,76.5,24.5,1999-01-01,995.22345,318.0
19891,76.5,24.5,2000-01-01,723.65137,318.0
19892,76.5,24.5,2001-01-01,793.5553,318.0
19893,76.5,24.5,2002-01-01,611.7514,318.0
19894,76.5,24.5,2003-01-01,940.51636,318.0
19895,76.5,24.5,2004-01-01,777.47845,318.0
19896,76.5,24.5,2005-01-01,920.16345,318.0
19897,76.5,24.5,2006-01-01,982.15375,318.0
19898,76.5,24.5,2007-01-01,837.3877,318.0
19899,76.5,24.5,2008-01-01,907.3745,318.0
19900,76.5,24.5,2009-01-01,820.3104,318.0
19901,76.5,24.5,2010-01-01,905.89075,318.0
19902,76.5,24.5,2011-01-01,1438.6564,318.0
19903,76.5,24.5,2012-01-01,877.32776,318.0
19904,76.5,24.5,2013-01-01,1439.5743,318.0
19905,76.5,24.5,2014-01-01,911.4044,318.0
19906,76.5,24.5,2015-01-01,1093.8334,318.0
19907,76.5,24.5,2016-01-01,1272.0065,318.0
19908,76.5,24.5,2017-01-01,631.4717,318.0
19909,76.5,24.5,2018-01-01,923.98535,318.0
19910,76.5,24.5,2019-01-01,1579.3679,318.0
19911,76.5,24.5,2020-01-01,806.78845,318.0
19912,76.5,24.25,1983-01-01,1154.0103,383.0
19913,76.5,24.25,1984-01-01,892.28503,383.0
19914,76.5,24.25,1985-01-01,1294.1296,383.0
19915,76.5,24.25,1986-01-01,1123.9783,383.0
19916,76.5,24.25,1987-01-01,1067.4572,383.0
19917,76.5,24.25,1988-01-01,1031.8345,383.0
19918,76.5,24.25,1989-01-01,796.62585,383.0
19919,76.5,24.25,1990-01-01,1210.085,383.0
19920,76.5,24.25,1991-01-01,797.879,383.0
19921,76.5,24.25,1992-01-01,836.09705,383.0
19922,76.5,24.25,1993-01-01,1083.4491,383.0
19923,76.5,24.25,1994-01-01,1264.0281,383.0
19924,76.5,24.25,1995-01-01,965.11096,383.0
19925,76.5,24.25,1996-01-01,1315.7351,383.0
19926,76.5,24.25,1997-01-01,1133.5228,383.0
19927,76.5,24.25,1998-01-01,854.4214,383.0
19928,76.5,24.25,1999-01-01,1057.64,383.0
19929,76.5,24.25,2000-01-01,742.41455,383.0
19930,76.5,24.25,2001-01-01,784.1138,383.0
19931,76.5,24.25,2002-01-01,632.37445,383.0
19932,76.5,24.25,2003-01-01,935.802,383.0
19933,76.5,24.25,2004-01-01,800.6218,383.0
19934,76.5,24.25,2005-01-01,914.8993,383.0
19935,76.5,24.25,2006-01-01,1032.2197,383.0
19936,76.5,24.25,2007-01-01,832.0061,383.0
19937,76.5,24.25,2008-01-01,856.0732,383.0
19938,76.5,24.25,2009-01-01,871.1061,383.0
19939,76.5,24.25,2010-01-01,909.3544,383.0
19940,76.5,24.25,2011-01-01,1469.1906,383.0
19941,76.5,24.25,2012-01-01,875.32825,383.0
19942,76.5,24.25,2013-01-01,1504.9409,383.0
19943,76.5,24.25,2014-01-01,991.49927,383.0
19944,76.5,24.25,2015-01-01,1206.8768,383.0
19945,76.5,24.25,2016-01-01,1319.5471,383.0
19946,76.5,24.25,2017-01-01,711.9009,383.0
19947,76.5,24.25,2018-01-01,943.2263,383.0
19948,76.5,24.25,2019-01-01,1546.0879,383.0
19949,76.5,24.25,2020-01-01,920.03235,383.0
19950,76.5,24.0,1983-01-01,1176.2607,423.0
19951,76.5,24.0,1984-01-01,900.5033,423.0
19952,76.5,24.0,1985-01-01,1267.7083,423.0
19953,76.5,24.0,1986-01-01,1182.2928,423.0
19954,76.5,24.0,1987-01-01,1090.272,423.0
19955,76.5,24.0,1988-01-01,1030.0144,423.0
19956,76.5,24.0,1989-01-01,785.33984,423.0
19957,76.5,24.0,1990-01-01,1302.1876,423.0
19958,76.5,24.0,1991-01-01,769.6953,423.0
19959,76.5,24.0,1992-01-01,802.1293,423.0
19960,76.5,24.0,1993-01-01,1108.2463,423.0
19961,76.5,24.0,1994-01-01,1344.8738,423.0
19962,76.5,24.0,1995-01-01,911.02344,423.0
19963,76.5,24.0,1996-01-01,1240.9624,423.0
19964,76.5,24.0,1997-01-01,1262.8866,423.0
19965,76.5,24.0,1998-01-01,895.15967,423.0
19966,76.5,24.0,1999-01-01,1047.1904,423.0
19967,76.5,24.0,2000-01-01,778.0984,423.0
19968,76.5,24.0,2001-01-01,793.10535,423.0
19969,76.5,24.0,2002-01-01,667.15216,423.0
19970,76.5,24.0,2003-01-01,920.5769,423.0
19971,76.5,24.0,2004-01-01,794.9017,423.0
19972,76.5,24.0,2005-01-01,996.74615,423.0
19973,76.5,24.0,2006-01-01,1075.6227,423.0
19974,76.5,24.0,2007-01-01,871.18994,423.0
19975,76.5,24.0,2008-01-01,835.31116,423.0
19976,76.5,24.0,2009-01-01,965.82385,423.0
19977,76.5,24.0,2010-01-01,915.0702,423.0
19978,76.5,24.0,2011-01-01,1460.9402,423.0
19979,76.5,24.0,2012-01-01,925.2882,423.0
19980,76.5,24.0,2013-01-01,1510.9683,423.0
19981,76.5,24.0,2014-01-01,1043.9412,423.0
19982,76.5,24.0,2015-01-01,1213.5388,423.0
19983,76.5,24.0,2016-01-01,1325.9613,423.0
19984,76.5,24.0,2017-01-01,770.0737,423.0
19985,76.5,24.0,2018-01-01,903.50366,423.0
19986,76.5,24.0,2019-01-01,1519.0244,423.0
19987,76.5,24.0,2020-01-01,985.47125,423.0
19988,76.5,23.75,1983-01-01,1138.5233,431.0
19989,76.5,23.75,1984-01-01,940.71405,431.0
19990,76.5,23.75,1985-01-01,1180.9287,431.0
19991,76.5,23.75,1986-01-01,1232.4543,431.0
19992,76.5,23.75,1987-01-01,1131.0624,431.0
19993,76.5,23.75,1988-01-01,1008.37335,431.0
19994,76.5,23.75,1989-01-01,829.47705,431.0
19995,76.5,23.75,1990-01-01,1280.7544,431.0
19996,76.5,23.75,1991-01-01,804.6711,431.0
19997,76.5,23.75,1992-01-01,826.4004,431.0
19998,76.5,23.75,1993-01-01,1088.2894,431.0
19999,76.5,23.75,1994-01-01,1369.8992,431.0
20000,76.5,23.75,1995-01-01,974.855,431.0
20001,76.5,23.75,1996-01-01,1207.1976,431.0
20002,76.5,23.75,1997-01-01,1235.7649,431.0
20003,76.5,23.75,1998-01-01,946.80884,431.0
20004,76.5,23.75,1999-01-01,1146.9241,431.0
20005,76.5,23.75,2000-01-01,816.0906,431.0
20006,76.5,23.75,2001-01-01,797.1572,431.0
20007,76.5,23.75,2002-01-01,749.8615,431.0
20008,76.5,23.75,2003-01-01,908.8859,431.0
20009,76.5,23.75,2004-01-01,820.6051,431.0
20010,76.5,23.75,2005-01-01,970.2007,431.0
20011,76.5,23.75,2006-01-01,1100.0298,431.0
20012,76.5,23.75,2007-01-01,830.7504,431.0
20013,76.5,23.75,2008-01-01,800.10095,431.0
20014,76.5,23.75,2009-01-01,1040.0195,431.0
20015,76.5,23.75,2010-01-01,972.7901,431.0
20016,76.5,23.75,2011-01-01,1377.2339,431.0
20017,76.5,23.75,2012-01-01,1005.0101,431.0
20018,76.5,23.75,2013-01-01,1486.6182,431.0
20019,76.5,23.75,2014-01-01,1074.4265,431.0
20020,76.5,23.75,2015-01-01,1224.9227,431.0
20021,76.5,23.75,2016-01-01,1259.067,431.0
20022,76.5,23.75,2017-01-01,782.56934,431.0
20023,76.5,23.75,2018-01-01,853.53064,431.0
20024,76.5,23.75,2019-01-01,1646.7024,431.0
20025,76.5,23.75,2020-01-01,1052.1298,431.0
20026,76.5,23.5,1983-01-01,1163.2073,434.0
20027,76.5,23.5,1984-01-01,928.06995,434.0
20028,76.5,23.5,1985-01-01,1144.9204,434.0
20029,76.5,23.5,1986-01-01,1216.4741,434.0
20030,76.5,23.5,1987-01-01,1068.5273,434.0
20031,76.5,23.5,1988-01-01,991.1394,434.0
20032,76.5,23.5,1989-01-01,919.23425,434.0
20033,76.5,23.5,1990-01-01,1273.0575,434.0
20034,76.5,23.5,1991-01-01,804.053,434.0
20035,76.5,23.5,1992-01-01,903.5978,434.0
20036,76.5,23.5,1993-01-01,1202.6656,434.0
20037,76.5,23.5,1994-01-01,1328.972,434.0
20038,76.5,23.5,1995-01-01,925.6288,434.0
20039,76.5,23.5,1996-01-01,1096.3958,434.0
20040,76.5,23.5,1997-01-01,1258.0776,434.0
20041,76.5,23.5,1998-01-01,1019.26294,434.0
20042,76.5,23.5,1999-01-01,1152.5856,434.0
20043,76.5,23.5,2000-01-01,802.0296,434.0
20044,76.5,23.5,2001-01-01,866.4571,434.0
20045,76.5,23.5,2002-01-01,765.4383,434.0
20046,76.5,23.5,2003-01-01,999.9458,434.0
20047,76.5,23.5,2004-01-01,842.15845,434.0
20048,76.5,23.5,2005-01-01,963.1138,434.0
20049,76.5,23.5,2006-01-01,1134.9882,434.0
20050,76.5,23.5,2007-01-01,808.7152,434.0
20051,76.5,23.5,2008-01-01,858.71643,434.0
20052,76.5,23.5,2009-01-01,1050.2249,434.0
20053,76.5,23.5,2010-01-01,1011.1038,434.0
20054,76.5,23.5,2011-01-01,1319.638,434.0
20055,76.5,23.5,2012-01-01,1010.25366,434.0
20056,76.5,23.5,2013-01-01,1493.3104,434.0
20057,76.5,23.5,2014-01-01,1094.9357,434.0
20058,76.5,23.5,2015-01-01,1211.5833,434.0
20059,76.5,23.5,2016-01-01,1265.5702,434.0
20060,76.5,23.5,2017-01-01,790.68945,434.0
20061,76.5,23.5,2018-01-01,879.7672,434.0
20062,76.5,23.5,2019-01-01,1695.5852,434.0
20063,76.5,23.5,2020-01-01,1061.4354,434.0
20064,76.5,23.25,1983-01-01,1094.8649,458.0
20065,76.5,23.25,1984-01-01,922.3698,458.0
20066,76.5,23.25,1985-01-01,1073.015,458.0
20067,76.5,23.25,1986-01-01,1179.651,458.0
20068,76.5,23.25,1987-01-01,1044.8044,458.0
20069,76.5,23.25,1988-01-01,991.3508,458.0
20070,76.5,23.25,1989-01-01,892.7882,458.0
20071,76.5,23.25,1990-01-01,1332.2074,458.0
20072,76.5,23.25,1991-01-01,861.43085,458.0
20073,76.5,23.25,1992-01-01,900.6437,458.0
20074,76.5,23.25,1993-01-01,1326.8203,458.0
20075,76.5,23.25,1994-01-01,1380.6239,458.0
20076,76.5,23.25,1995-01-01,943.3668,458.0
20077,76.5,23.25,1996-01-01,1051.3599,458.0
20078,76.5,23.25,1997-01-01,1279.1831,458.0
20079,76.5,23.25,1998-01-01,1004.07324,458.0
20080,76.5,23.25,1999-01-01,1213.8171,458.0
20081,76.5,23.25,2000-01-01,754.4446,458.0
20082,76.5,23.25,2001-01-01,890.3095,458.0
20083,76.5,23.25,2002-01-01,850.6792,458.0
20084,76.5,23.25,2003-01-01,1023.31226,458.0
20085,76.5,23.25,2004-01-01,871.18335,458.0
20086,76.5,23.25,2005-01-01,925.7501,458.0
20087,76.5,23.25,2006-01-01,1239.4513,458.0
20088,76.5,23.25,2007-01-01,877.78503,458.0
20089,76.5,23.25,2008-01-01,855.9872,458.0
20090,76.5,23.25,2009-01-01,1118.3818,458.0
20091,76.5,23.25,2010-01-01,964.7069,458.0
20092,76.5,23.25,2011-01-01,1317.5237,458.0
20093,76.5,23.25,2012-01-01,1044.9352,458.0
20094,76.5,23.25,2013-01-01,1575.9119,458.0
20095,76.5,23.25,2014-01-01,1048.3242,458.0
20096,76.5,23.25,2015-01-01,1194.0221,458.0
20097,76.5,23.25,2016-01-01,1270.611,458.0
20098,76.5,23.25,2017-01-01,782.22235,458.0
20099,76.5,23.25,2018-01-01,893.0048,458.0
20100,76.5,23.25,2019-01-01,1671.8093,458.0
20101,76.5,23.25,2020-01-01,1032.4497,458.0
20102,76.5,23.0,1983-01-01,1113.8259,501.0
20103,76.5,23.0,1984-01-01,970.70667,501.0
20104,76.5,23.0,1985-01-01,1027.2842,501.0
20105,76.5,23.0,1986-01-01,1239.1473,501.0
20106,76.5,23.0,1987-01-01,1039.4358,501.0
20107,76.5,23.0,1988-01-01,1030.1726,501.0
20108,76.5,23.0,1989-01-01,941.4446,501.0
20109,76.5,23.0,1990-01-01,1437.9348,501.0
20110,76.5,23.0,1991-01-01,824.26776,501.0
20111,76.5,23.0,1992-01-01,927.05554,501.0
20112,76.5,23.0,1993-01-01,1273.4244,501.0
20113,76.5,23.0,1994-01-01,1390.5754,501.0
20114,76.5,23.0,1995-01-01,902.6527,501.0
20115,76.5,23.0,1996-01-01,1081.9425,501.0
20116,76.5,23.0,1997-01-01,1251.2385,501.0
20117,76.5,23.0,1998-01-01,1002.55054,501.0
20118,76.5,23.0,1999-01-01,1247.019,501.0
20119,76.5,23.0,2000-01-01,741.17456,501.0
20120,76.5,23.0,2001-01-01,848.9602,501.0
20121,76.5,23.0,2002-01-01,885.2976,501.0
20122,76.5,23.0,2003-01-01,1027.3767,501.0
20123,76.5,23.0,2004-01-01,911.93787,501.0
20124,76.5,23.0,2005-01-01,897.07764,501.0
20125,76.5,23.0,2006-01-01,1278.8474,501.0
20126,76.5,23.0,2007-01-01,938.0858,501.0
20127,76.5,23.0,2008-01-01,869.35986,501.0
20128,76.5,23.0,2009-01-01,1194.224,501.0
20129,76.5,23.0,2010-01-01,1051.3745,501.0
20130,76.5,23.0,2011-01-01,1282.5447,501.0
20131,76.5,23.0,2012-01-01,1043.011,501.0
20132,76.5,23.0,2013-01-01,1580.6135,501.0
20133,76.5,23.0,2014-01-01,1063.7079,501.0
20134,76.5,23.0,2015-01-01,1161.1145,501.0
20135,76.5,23.0,2016-01-01,1287.1324,501.0
20136,76.5,23.0,2017-01-01,822.5492,501.0
20137,76.5,23.0,2018-01-01,912.7445,501.0
20138,76.5,23.0,2019-01-01,1658.282,501.0
20139,76.5,23.0,2020-01-01,1045.1725,501.0
20558,76.75,29.5,1983-01-01,868.4075,236.0
20559,76.75,29.5,1984-01-01,561.187,236.0
20560,76.75,29.5,1985-01-01,921.5206,236.0
20561,76.75,29.5,1986-01-01,532.36975,236.0
20562,76.75,29.5,1987-01-01,295.7635,236.0
20563,76.75,29.5,1988-01-01,1173.6069,236.0
20564,76.75,29.5,1989-01-01,691.1497,236.0
20565,76.75,29.5,1990-01-01,1004.6347,236.0
20566,76.75,29.5,1991-01-01,424.6739,236.0
20567,76.75,29.5,1992-01-01,712.79065,236.0
20568,76.75,29.5,1993-01-01,706.178,236.0
20569,76.75,29.5,1994-01-01,858.8519,236.0
20570,76.75,29.5,1995-01-01,1412.6947,236.0
20571,76.75,29.5,1996-01-01,1017.1572,236.0
20572,76.75,29.5,1997-01-01,826.229,236.0
20573,76.75,29.5,1998-01-01,932.0388,236.0
20574,76.75,29.5,1999-01-01,480.27228,236.0
20575,76.75,29.5,2000-01-01,654.6973,236.0
20576,76.75,29.5,2001-01-01,550.90344,236.0
20577,76.75,29.5,2002-01-01,435.73517,236.0
20578,76.75,29.5,2003-01-01,689.9401,236.0
20579,76.75,29.5,2004-01-01,585.1897,236.0
20580,76.75,29.5,2005-01-01,646.25916,236.0
20581,76.75,29.5,2006-01-01,457.01157,236.0
20582,76.75,29.5,2007-01-01,736.5852,236.0
20583,76.75,29.5,2008-01-01,856.6118,236.0
20584,76.75,29.5,2009-01-01,460.42487,236.0
20585,76.75,29.5,2010-01-01,933.5887,236.0
20586,76.75,29.5,2011-01-01,828.0067,236.0
20587,76.75,29.5,2012-01-01,657.52435,236.0
20588,76.75,29.5,2013-01-01,980.67346,236.0
20589,76.75,29.5,2014-01-01,521.9098,236.0
20590,76.75,29.5,2015-01-01,718.47504,236.0
20591,76.75,29.5,2016-01-01,589.83484,236.0
20592,76.75,29.5,2017-01-01,681.2091,236.0
20593,76.75,29.5,2018-01-01,904.4481,236.0
20594,76.75,29.5,2019-01-01,578.9966,236.0
20595,76.75,29.5,2020-01-01,654.37463,236.0
20596,76.75,29.25,1983-01-01,873.52637,229.0
20597,76.75,29.25,1984-01-01,587.1271,229.0
20598,76.75,29.25,1985-01-01,793.5902,229.0
20599,76.75,29.25,1986-01-01,543.95984,229.0
20600,76.75,29.25,1987-01-01,246.16321,229.0
20601,76.75,29.25,1988-01-01,1013.2898,229.0
20602,76.75,29.25,1989-01-01,598.8568,229.0
20603,76.75,29.25,1990-01-01,892.55664,229.0
20604,76.75,29.25,1991-01-01,427.85712,229.0
20605,76.75,29.25,1992-01-01,709.40796,229.0
20606,76.75,29.25,1993-01-01,684.7077,229.0
20607,76.75,29.25,1994-01-01,814.49243,229.0
20608,76.75,29.25,1995-01-01,1276.9104,229.0
20609,76.75,29.25,1996-01-01,1009.6079,229.0
20610,76.75,29.25,1997-01-01,823.0764,229.0
20611,76.75,29.25,1998-01-01,891.532,229.0
20612,76.75,29.25,1999-01-01,440.39258,229.0
20613,76.75,29.25,2000-01-01,583.6158,229.0
20614,76.75,29.25,2001-01-01,534.19806,229.0
20615,76.75,29.25,2002-01-01,439.16193,229.0
20616,76.75,29.25,2003-01-01,678.425,229.0
20617,76.75,29.25,2004-01-01,600.2225,229.0
20618,76.75,29.25,2005-01-01,638.18896,229.0
20619,76.75,29.25,2006-01-01,485.31854,229.0
20620,76.75,29.25,2007-01-01,661.7867,229.0
20621,76.75,29.25,2008-01-01,855.4918,229.0
20622,76.75,29.25,2009-01-01,521.50696,229.0
20623,76.75,29.25,2010-01-01,895.2552,229.0
20624,76.75,29.25,2011-01-01,869.2261,229.0
20625,76.75,29.25,2012-01-01,657.7553,229.0
20626,76.75,29.25,2013-01-01,908.1758,229.0
